,Title,Society,Locality,Region,Country,Total Price,Price per Sqft,latitude,longitude,No of Rooms,Residence Type,Seller Name,Description,Site URL
2315,"3 BHK Apartment for Sale in Injapur, Neeladri Nagar, Ibrahimpatnam Road Hyderabad",,Injapur,Hyderabad,IN,₹66.5 Lac,"₹4,539 per sqft",17.3057571682897,78.5879769174772,3.0,Apartment,Anil,,https://www.magicbricks.com/propertyDetails/3-BHK-1465-Sq-ft-Multistorey-Apartment-FOR-Sale-Injapur-in-Hyderabad&id=4d423830343736383537
2316,"3 BHK Apartment for Sale in Tellapur, Outer Ring Road Hyderabad",Aliens Space Station,Tellapur,Hyderabad,IN,₹1.10 Cr,"₹6,139 per sqft",17.462214154191,78.2844353257521,3.0,Apartment,Aliens smartcity Pvt Ltd,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/3-BHK-1792-Sq-ft-Multistorey-Apartment-FOR-Sale-Tellapur-in-Hyderabad&id=4d423832373433303933
2317,3 BHK Apartment for Sale in Bachupally Hyderabad,Urbanrise On Cloud 33,Bachupally,Hyderabad,IN,₹1.30 Cr,"₹8,040 per sqft",17.551816,78.3860695,3.0,Apartment,Nsvk Associates,"3 BHK Apartment for Sale in Urbanrise On Cloud 33, Bachupally, Hyderabad::::Discover a modern lifestyle with this brand-new 3 BHK apartment located in the prestigious Urbanrise On Cloud 33 project in Bachupally, Hyderabad. Designed with contemporary architecture and functional planning, this home offers ample space, natural light, and the perfect balance of comfort and convenience.::::Property Specifications::::::Positioned on the 18th floor of a 33-storey tower, this newly constructed apartment spans a super built-up area of 1,617 sq. ft. The layout features 3 spacious bedrooms, 3 bathrooms, and 2 balconies, allowing for excellent ventilation and outdoor views. The property comes unfurnished, giving buyers the flexibility to design and furnish interiors according to personal preferences. With its brand-new construction, the apartment ensures modern design, structural durability, and immediate availability for possession.::::Facilities::::::As part of the Urbanrise On Cloud 33 community, residents enjoy access to thoughtfully designed infrastructure and amenities that enhance everyday living. The tower is equipped with lifts, power backup, and 24x7 water supply. Dedicated parking and robust security measures further add to the convenience and safety of residents. The project also offers landscaped areas, recreational spaces, and modern facilities suited for family living.::::Locality::::::Situated in the fast-developing area of Bachupally, the property benefits from excellent connectivity to prime parts of Hyderabad. The locality is known for reputed schools, healthcare centres, shopping hubs, and IT corridors, making it a desirable residential destination. Its strategic placement ensures smooth commuting options while maintaining a peaceful and family-friendly environment.",https://www.magicbricks.com/propertyDetails/3-BHK-1617-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423830363231393739
2318,"3 BHK Apartment for Sale in Yousufguda, NH 9 Hyderabad",Vishnus Splendor,Yousufguda,Hyderabad,IN,₹2.65 Cr,"₹11,547 per sqft",17.433702806649,78.4278390970861,3.0,Apartment,Purnachandra Kilaru,,https://www.magicbricks.com/propertyDetails/3-BHK-2295-Sq-ft-Multistorey-Apartment-FOR-Sale-Yousufguda-in-Hyderabad&id=4d423739373833353731
2319,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad",Gem Nakshathra,Kokapet,Hyderabad,IN,₹1.95 Cr,"₹10,773 per sqft",17.3969314,78.335221,3.0,Apartment,sachin,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/3-BHK-1810-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423832353933393539
2320,3 BHK Villa for Sale in Kongara Kalan Hyderabad,Sri Karthikeya Orr County,,Hyderabad,IN,₹1.80 Cr,"₹7,809 per sqft",17.1999424863356,78.5505290053583,3.0,SingleFamilyResidence,SRI karthikeya Projects,800 meters from ORR SERVICE ROAD,https://www.magicbricks.com/propertyDetails/3-BHK-2305-Sq-ft-Villa-FOR-Sale-Kongara-Kalan-in-Hyderabad&id=4d423832353233303831
2321,3 BHK Apartment for Sale in Defence Officer Colony Hyderabad,,Defence Officer Colony,Hyderabad,IN,₹75 Lac,"₹4,983 per sqft",17.499954223632812,78.52973937988281,3.0,Apartment,Vani,,https://www.magicbricks.com/propertyDetails/3-BHK-1505-Sq-ft-Multistorey-Apartment-FOR-Sale-Defence-Officer-Colony-in-Hyderabad&id=4d423832313832313739
2322,"3 BHK Apartment for Sale in Bandlaguda, secunderabad Hyderabad",,,Hyderabad,IN,₹75 Lac,"₹4,230 per sqft",,,3.0,Apartment,praveen,"Get your dream house in this 3 BHK apartment for sale in the vibrant area of Bandlaguda, Secunderabad. It is a new apartment under construction and will be delivered by December 2025, offering an excellent investment for those who want to invest in a new house as per their requirements.::::::Property Specifications::::::This well-planned flat has a fabulous area of 1773 sqft and is located on the 3rd floor of a thoughtfully planned 5-story building. The flat is unfurnished, so you can customize the space to suit your style. It is Vaastu compliant and is North-facing, so the living space will be peaceful and harmonious. The plan features three large bedrooms, each with its own attached bathroom equipped with contemporary Western fittings and geysers for extra convenience.::::::Relish the clear air and scenery from the balcony off the dining room, which opens out onto the busy main road. The plan includes a distinct living and dining space, accompanied by an ordinary kitchen with a piped gas supply and a utility area attached for functionality. The flooring of the apartment is completed with trendy vitrified tiles, which add to the modern look.::::::Facilities::::::This home is accompanied by basic amenities that add to your lifestyle. The residents will have the benefit of covered parking, 24-hour water supply, and 100% power backup for all common areas to ensure hassle-free living. Security is well taken care of with a security guard present and CCTV cameras fitted for extra convenience. The building has one lift, which provides hassle-free access to all the floors.::::::Locality::::::Conveniently located near Pallavi International School, this apartment is within reach of basic amenities. Hospitals, malls, and supermarkets are all within 5 km, making your daily chores simple and accessible. Public transport facilities are available close by with proper connectivity to the rest of the city. Banks and ATMs for your financial needs are also close by. For the people traveling longer distances, the railway station and metro station are both approximately 10 km away, enhancing connectivity with other parts of Hyderabad.",https://www.magicbricks.com/propertyDetails/3-BHK-1773-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423830313238323533
2323,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad",MY HOME APAS,Kokapet,Hyderabad,IN,₹2.93 Cr,"₹10,500 per sqft",17.3969314,78.335221,3.0,Apartment,Shekar R,,https://www.magicbricks.com/propertyDetails/3-BHK-2796-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423832323137343239
2324,3 BHK Apartment for Sale in Gachibowli Hyderabad,Lansum Etania,Gachibowli,Hyderabad,IN,₹2.60 Cr,"₹11,712 per sqft",17.402698711471935,78.35093167975812,3.0,Apartment,Goutham Krishna,It is a spacious 3bhk semi furnished flat North facing located in Nanakramguda area.,https://www.magicbricks.com/propertyDetails/3-BHK-2220-Sq-ft-Multistorey-Apartment-FOR-Sale-Gachibowli-in-Hyderabad&id=4d423833303433333139
2325,3 BHK Apartment for Sale in Himayatnagar Hyderabad,,Himayath Nagar,Hyderabad,IN,₹1.60 Cr,"₹8,889 per sqft",17.406078416308,78.4860771275944,3.0,Apartment,MOHAMMED ESA,near Maine road near narayanguda flyover 470 square g,https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Himayath-Nagar-in-Hyderabad&id=4d423730333539353435
2326,3 BHK Apartment for Sale in Nalagandla Hyderabad,Aparna Sarovar Zicon,Nallagandla,Hyderabad,IN,₹1.75 Cr,"₹11,745 per sqft",17.46512002,78.31325196,3.0,Apartment,K Videsh Sudhakar,New property new Aparna society,https://www.magicbricks.com/propertyDetails/3-BHK-1490-Sq-ft-Multistorey-Apartment-FOR-Sale-Nallagandla-in-Hyderabad&id=4d423832353938333037
2327,3 BHK Apartment for Sale in Gowdavalli Hyderabad,Golden Keys Mayura Sriven,,Hyderabad,IN,₹1.52 Cr,"₹6,211 per sqft",17.61065,78.46546,3.0,Apartment,SRI SAI SARANYA HOUSING LTD P,"This 17floor premium gated community is a landmark luxury residential project designed for comfort, elegance, and modern living. Spread across 2.5 acres, the project features two premium towers with B1, B2, stilt, and 17 floors, offering spacious layouts with excellent natural light and ventilation. Residents can enjoy a wide range of lifestyle amenities including a swimming pool, fully equipped gym, banquet hall, landscaped gardens, childrens play area, jogging track, indoor games and yoga zone, a multipurpose sports court, and a threefloor grand clubhouse with luxury facilities.",https://www.magicbricks.com/propertyDetails/3-BHK-2460-Sq-ft-Multistorey-Apartment-FOR-Sale-Gowdavalli-in-Hyderabad&id=4d423833303434383437
2328,3 BHK Apartment for Sale in Kondapur Hyderabad,Stellar RNP 1,Kondapur,Hyderabad,IN,₹2.05 Cr,"₹11,111 per sqft",17.4661387919325,78.3574087383959,3.0,Apartment,Mouliswar,"3 BHK, west facing, ready to occupy at Seri lingampally, on 100 ft main road, low densicty, gated community flat available for sale",https://www.magicbricks.com/propertyDetails/3-BHK-1845-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423831383531313833
2329,"3 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad",Makuta Myspace,Pragathi Nagar,Hyderabad,IN,₹1.24 Cr,"₹6,685 per sqft",17.5175575,78.3985589,3.0,Apartment,praveen,"A well-maintained 3 BHK multistorey apartment with a built-up area of 1855 sqft is available for sale in Pragathi Nagar, Hyderabad. This unfurnished apartment offers a comfortable living space, ideal for families or professionals looking for a convenient and well-connected location.::::Property Specifications::The apartment is located on the 5th floor of a 13-story building. It is east-facing and includes 3 bathrooms, 3 balconies, and 1 covered car parking space. The property is unfurnished, ready to move in, and available under freehold ownership.::::Facilities::Lift facility available::24x7 security::Water supply::Power backup::Parking space::Maintenance support::::Locality::Situated in Pragathi Nagar, Hyderabad, the apartment enjoys excellent connectivity to major roads and public transport. The area has access to schools, hospitals, shopping centers, and recreational facilities, making it an ideal location for families and professionals.",https://www.magicbricks.com/propertyDetails/3-BHK-1855-Sq-ft-Multistorey-Apartment-FOR-Sale-Pragathi-Nagar-in-Hyderabad&id=4d423732353530323233
2330,3 BHK Villa for Sale in Jubilee Hills Hyderabad,,Jubilee Hills,Hyderabad,IN,₹5 Cr,"₹16,667 per sqft",17.4322747,78.4097715,3.0,SingleFamilyResidence,Krishna kanth,south facing plot with a old house value only for the plot,https://www.magicbricks.com/propertyDetails/3-BHK-3000-Sq-ft-Villa-FOR-Sale-Jubilee-Hills-in-Hyderabad&id=4d423832303731323335
2331,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,S M Royal,,Hyderabad,IN,₹1.15 Cr,"₹6,571 per sqft",17.4900588,78.3258354,3.0,Apartment,Punit Kapoor Punit Kapoor,"Presenting a delightful 3 BHK flat for sale in S M Royal, Chanda Nagar, Hyderabad, designed to meet your modern living needs. This Vaastu compliant home features an east-facing orientation, inviting abundant natural light and positive energy. With a construction age of 5 to 10 years, this property combines contemporary style with a welcoming atmosphere.Property Specifications Step into this beautifully designed semi-furnished flat boasting a spacious carpet area of 1595 sqft, situated on the 2nd floor of a modern building with a total of 5 floors. This home features 3 well-appointed bedrooms, with 2 attached bathrooms and 1 common bathroom, all fitted with western-style fixtures and geysers for your convenience. Enjoy relaxing moments on the balcony connected to the bedroom, which offers delightful views of the lush gardenpark. The layout provides a distinct living and dining area, perfect for family gatherings, along with a contemporary modular kitchen that includes an attached utility area for added practicality. The entire space is elegantly finished with vitrified tile flooring, ensuring durability and style.Facilities Residents will benefit from covered parking, 24-hour water supply, and a 100 power backup facility, ensuring a comfortable living experience. Security is top-notch, with a dedicated security guard and CCTV cameras for peace of mind. The building is equipped with 5 lifts for easy access to all floors. Enjoy an array of community amenities, including a clubhouse, gym, badminton court, and a kids play area, providing an enriching lifestyle for families and individuals alike.Locality Conveniently located opposite PJR Stadium, this area offers easy access to essential amenities. Schools are situated within 5 to 6 km, while hospitals are just 4 to 5 km away, ensuring quality education and healthcare are within reach. Enjoy shopping at malls and supermarkets located only 1 km away. Public transport options are readily available nearby, with a railway station just 2 km and a metro station approximately 5 to 6 km away. Plus, its only 6 km from Hitech City, making this locality ideal for both families and professionals seeking connectivity and convenience.",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Chanda-Nagar-in-Hyderabad&id=4d423735373939353039
2332,3 BHK Apartment for Sale in Khajaguda Hyderabad,Niharika Sunrise,Khajaguda,Hyderabad,IN,₹1.70 Cr,"₹9,239 per sqft",17.418054918611,78.3624606137699,3.0,Apartment,MANOJ KUMAR,"Find a spacious 3 BHK flat in Khajaguda, Hyderabad, for sale with modern living and superior connectivity. This ready-to-move-in apartment has thoughtfully designed layouts and functional amenities for comfortable living.::::::Property Specifications::::::This spacious 3 BHK flat offers a carpet area of 1840 sqft and is situated on the 2nd floor of a well-maintained 5-floor building. The apartment comes unfurnished, providing a blank canvas to personalize your living space. It features three well-sized bedrooms, each with attached western bathrooms fitted with geyser points, ensuring comfort and convenience for every family member. The living cum dining area is thoughtfully designed to accommodate both relaxation and entertainment.::::::Also, the flat has a pooja room, ideal for religious activities, and a regular kitchen with an attached utility space for extra functionality. The flooring is in the form of good-quality vitrified tiles that contribute to beauty as well as strength. The entire design is Vaastu compliant, which ensures good energy flow across the house. With an eastern orientation, this flat enjoys plenty of natural light and ventilation, with a light and airy feel to the rooms. This flat is perfect for families looking for a comfortable, well-designed home in a quiet and convenient location.::::::Facilities::::::The property has two stilt parking spaces so that there is ample and secure parking for residents. It is equipped with 24-hour water supply, so there is uninterrupted access to water at all times. There is a 100% power backup facility ensuring continuous power even during outages. Security is taken care of by having a guard on duty and CCTV surveillance facilities installed for added safety. Moreover, one lift is fitted in the building to ensure easy access to the higher floors.::::::Locality::::::The property is situated close to Lanco Hills Road, behind Niharika Exotica Apartments within Khajaguda, Gachibowli, with convenient access to major landmarks. Well-known schools such as DPS are nearby, with hospitals, malls, and supermarkets easily accessible for daily requirements. Public transport facilities are readily accessible with buses and autos plying frequently. The banking and ATM facilities are within handy proximity, and the railway and metro stations are merely 3 to 4 km away. The Outer Ring Road is also accessible at a mere 5-minute walk distance, providing impeccable connectivity.",https://www.magicbricks.com/propertyDetails/3-BHK-1840-Sq-ft-Multistorey-Apartment-FOR-Sale-Khajaguda-in-Hyderabad&id=4d423739373033383033
2333,"3 BHK House for Sale in Machabollaram, Medchal Road Hyderabad",,Machabollaram,Hyderabad,IN,₹1.40 Cr,"₹7,269 per sqft",17.411344528198242,78.50624084472656,3.0,SingleFamilyResidence,md saleem,"A 3 BHK residential house with a built-up area of 214 sqyd is available for sale in Machabollaram, Hyderabad. This unfurnished, ready-to-move-in home is ideal for families looking for a well-developed and convenient neighborhood.Property SpecificationsThis freehold residential house has a plot area of 214 sqyd and a carpet area of 200 sqyd. It includes 3 bedrooms and is located on the ground floor. The house is east-facing, ensuring ample natural light. The property is a resale unit, with an age of construction of 10 to 15 years. The asking price is 1.45 Cr.FacilitiesThe listing does not provide specific details on facilities.LocalitySituated in Machabollaram, the house is in a prime location with excellent connectivity to essential services. It is near Noor Masjid in Krishna Nagar, and the Bolarum vegetable market is a well-known landmark nearby.",https://www.magicbricks.com/propertyDetails/3-BHK-214-Sq-yrd-Residential-House-FOR-Sale-Machabollaram-in-Hyderabad&id=4d423830383532393137
2334,"3 BHK House for Sale in Mallampet, Outer Ring Road Hyderabad",Praneeth Pranav GEMS,Mallampet,Hyderabad,IN,₹1.55 Cr,"₹7,635 per sqft",17.560641,78.357962,3.0,SingleFamilyResidence,Kartheek,"An ideal choice for families seeking a spacious and comfortable home in a well-connected locality, this 3 BHK independent house with a built-up area of 2,030 sqft is now available for sale in Mallampet, Hyderabad. With its modern design and strategic location, this property offers a blend of convenience and luxury.::::Property Specifications::The house is semi-furnished and includes 3 bedrooms, 3 bathrooms, and 1 balcony. It is situated on the ground floor of a well-maintained building and faces east, ensuring ample natural light and ventilation. The flooring is done with high-quality materials, and the house is designed to provide a comfortable living experience.::::Facilities::The property offers access to a garden/park, swimming pool, main road connectivity, water supply, power backup, and basic maintenance. Lift and security are also available to ensure the safety and convenience of the residents.::::Locality::Situated in Mallampet, Hyderabad, the house enjoys excellent connectivity to schools, hospitals, shopping centers, and public transport. The location provides a well-developed and convenient neighborhood, making it ideal for families seeking a comfortable lifestyle.",https://www.magicbricks.com/propertyDetails/3-BHK-2030-Sq-ft-Residential-House-FOR-Sale-Mallampet-in-Hyderabad&id=4d423736373139363631
2335,3 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,The Prestige City,Rajendranagar Mandal,Hyderabad,IN,₹1.42 Cr,"₹8,417 per sqft",17.308096,78.39665,3.0,Apartment,Murali ,Prestige City Hyderabad is developed by the famous Prestige Group which has established itself as a symbol of prestige and luxury in the real estate sector.,https://www.magicbricks.com/propertyDetails/3-BHK-1687-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423831303930353237
2336,3 BHK Apartment for Sale in Upperpally Hyderabad,Happy Homes Avenue,,Hyderabad,IN,₹1.06 Cr,"₹5,989 per sqft",17.357825,78.415851,3.0,Apartment,Vinod Gundaboina,"Experience upscale living in this spacious 3BHK flat for sale in Attapur, Hyderabad. Ideally designed for modern families, this residence combines comfort, convenience, and a vibrant community atmosphere.::::::::Property Specifications::::::::This spacious 3 BHK flat for sale offers a comfortable and modern living experience with a well-planned layout and semi-furnished interiors. Spread across a super area of 1770 sqft, the flat is located on the 2nd floor of a 5-storey building and is west-facing, ensuring bright natural light during the evenings.The home features three generously sized bedrooms, each with an attached western-style bathroom fitted with geysers for everyday convenience. Two of the bedrooms come with private balconies that offer a pleasant main road view, enhancing both ventilation and connectivity to the outdoors.A well-integrated living and dining area forms the heart of the home, perfect for family gatherings and relaxation. The modular kitchen is equipped with a chimney and has a separate utility space attached, along with a piped gas connection for efficient cooking. The vitrified tile flooring throughout the home provides a sleek, durable surface that is easy to maintain. This Vaastu compliant flat is ideal for families looking for a spacious, well-connected, and comfortable home in a desirable residential area. ::::::::Facilities ::::::::The flat is equipped with essential facilities that ensure a secure and comfortable lifestyle. It comes with covered parking, providing a safe and designated space for your vehicle. Residents benefit from 24-hour water supply and 100 power backup, guaranteeing uninterrupted utility services. The presence of a dedicated security guard and CCTV surveillance throughout the premises adds to the overall safety. A well-maintained lift serves the building, offering easy access to all floors.Locality Situated near Global Solitaire International School, this property in Attapur, Hyderabad enjoys a well-established and family-friendly neighborhood. The location offers excellent access to daily essentials, education, healthcare, and recreational facilities. Hospitals, malls, and supermarkets are all within 1 km, ensuring that healthcare and shopping needs are met with ease. Public transport is easily available, making commuting convenient for residents. The presence of nearby banks and ATMs further enhances everyday convenience. For sports enthusiasts, a tennis court and cricket coaching centre are also located close by, adding to the active lifestyle options in the area.",https://www.magicbricks.com/propertyDetails/3-BHK-1770-Sq-ft-Multistorey-Apartment-FOR-Sale-Upperpally-in-Hyderabad&id=4d423739393831373033
2337,3 BHK Apartment for Sale in Phase 1 Sai Nagar Hyderabad,,Phase 1 Sai Nagar,Hyderabad,IN,₹1.15 Cr,"₹6,330 per sqft",17.402767181396484,78.62848663330078,3.0,Apartment,Rakesh Reddy,"Discover a superb opportunity to own an unfurnished apartment in the developing neighbourhood of Peerzadiguda, Hyderabad. This brand-new, ready-to-move-in home is part of the prestigious Sri Sai Viradhya project, offering a luxurious and well-connected urban lifestyle.Property SpecificationsThis East-facing apartment, with a super built-up area of 1,820 sq. ft., is located on the seventh floor of a 10-storey building. The property is a resale unit with freehold ownership and features a combination of vitrified and granite flooring. The layout includes three bedrooms and three bathrooms.FacilitiesThe Sri Sai Viradhya project provides an impressive range of facilities for residents, including a skating area, a dedicated elders sitting area, an electric car charging station, a car wash facility, and a lush green landscape. For recreation and social gatherings, there is a dining hall, guest rooms, a home theatre, indoor games, a society office, and a childrens play area. The property overlooks a garden or park and a swimming pool.LocalityThe apartment is situated in Sri Sai Viradhya, Marri Channa Reddy Enclave, Peerzadiguda, Hyderabad. The neighbourhood is well-regarded and offers excellent connectivity to key landmarks, including Sri Chaitanya School, Apex Hospitals, Uppal Metro Station, and KLM Mall, making it a highly convenient place to live.",https://www.magicbricks.com/propertyDetails/3-BHK-1820-Sq-ft-Multistorey-Apartment-FOR-Sale-Phase-1-Sai-Nagar-in-Hyderabad&id=4d423735393332313639
2338,3 BHK Apartment for Sale in Nalagandla Hyderabad,Aparna Sarovar Zicon,Nallagandla,Hyderabad,IN,₹2.20 Cr,"₹11,518 per sqft",17.46512002,78.31325196,3.0,Apartment,Swetha,,https://www.magicbricks.com/propertyDetails/3-BHK-1910-Sq-ft-Multistorey-Apartment-FOR-Sale-Nallagandla-in-Hyderabad&id=4d423832393936383239
2339,3 BHK Apartment for Sale in Khajaguda Hyderabad,Niharika Lakefront,Khajaguda,Hyderabad,IN,₹1.40 Cr,"₹9,700 per sqft",17.418054918611,78.3624606137699,3.0,Apartment,Gopal ,"3bedroom flat, 10th floor out of 10 floors, east facing, newly constructed land owner flat, total 99 flats, un furnished flat, having area 1450 sft, with 2 attached washroom, kitchen, kitchen utility, piped gas, 2 car covered parking, amenities club house, swimming pool, gym, children play area, swimming pool, gym, indoor games, multi purpose hall, visitors lounge, lift, 24 security, park, located back side of delhi public school, khajaguda.",https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Khajaguda-in-Hyderabad&id=4d423831373238323431
2340,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,Aparna HillPark Lake Breeze,,Hyderabad,IN,₹1.34 Cr,"₹7,906 per sqft",17.5049063,78.3276881,3.0,Apartment,Srikanth  Bandari,"3bhk west facing with premium Interiors, ACs, Geysers already installed flat is available for immediate sale. please contact for more details and best deal.",https://www.magicbricks.com/propertyDetails/3-BHK-1695-Sq-ft-Multistorey-Apartment-FOR-Sale-Chanda-Nagar-in-Hyderabad&id=4d423832393433303335
2341,3 BHK Apartment for Sale in Shaikpet Hyderabad,Aparna One,Shaikpet,Hyderabad,IN,₹4.50 Cr,"₹15,647 per sqft",17.4066745,78.39455,3.0,Apartment,Veera Reddy,"Multistorey Apartment for Sale in Shaikpet, Hyderabad. This property belongs to Aparna One .",https://www.magicbricks.com/propertyDetails/3-BHK-2876-Sq-ft-Multistorey-Apartment-FOR-Sale-Shaikpet-in-Hyderabad&id=4d423832383035363631
2342,3 BHK Apartment for Sale in Puppalguda Hyderabad,Aparna Zenon,Puppalaguda,Hyderabad,IN,₹2.15 Cr,"₹12,399 per sqft",17.40747983354049,78.35934312365998,3.0,Apartment,Viswanadh,,https://www.magicbricks.com/propertyDetails/3-BHK-1734-Sq-ft-Multistorey-Apartment-FOR-Sale-Puppalaguda-in-Hyderabad&id=4d423832393337303533
2343,3 BHK House for Sale in Ganesh Nagar Ragannaguda Hyderabad,,Ganesh Nagar Ragannaguda,Hyderabad,IN,₹1.12 Cr,"₹5,091 per sqft",17.262296676635742,78.5931625366211,3.0,SingleFamilyResidence,amar,"Welcome to this thoughtfully designed 3 BHK residential house nestled in the peaceful yet rapidly developing neighborhood of Ganesh Nagar, Ragannaguda, Hyderabad. Known for its strategic location and growing infrastructure, Ganesh Nagar offers a perfect blend of tranquility and urban convenience, making it an ideal place to call home. Property Specifications Spread across a super area of 2200 sqft with a ground plus first-floor layout, this semi-furnished, east-facing, Vaastu compliant home offers a perfect blend of comfort, functionality, and style for families seeking a serene urban lifestyle. The ground floor features a well-planned layout with one bedroom, two bathrooms one attached western-style and one common Indian-style, a spacious living room, a modular kitchen equipped with a chimney, and a dedicated puja room. Upstairs on the first floor, youll find two bedrooms, two bathrooms one attached Indian-style and one common western-style, a balcony to enjoy fresh air, a second modular kitchen with chimney, and another puja room, adding flexibility and convenience for extended family living or guests. The house is fitted with piped gas connection and a utility area attached to the kitchen for added practicality. Elegant ceramic tile and granite flooring throughout enhance the homes aesthetic appeal and durability. Facilities The property includes covered parking for your vehicles safety and convenience. It boasts essential amenities such as 24-hour water supply, 100 power backup, and robust security measures including a security guard and CCTV surveillance to ensure peace of mind for you and your family.LocalityLocated near a well-stocked supermarket, this residence enjoys excellent access to daily essentials. Reputed schools, hospitals, malls, and additional supermarkets are all within 1 km, making your everyday needs easily accessible. Public transportation is readily available, with frequent buses and autos connecting the area. Banks and ATMs are conveniently close, while the nearest metro station and Hyderabad airport are approximately 10 km away, providing smooth connectivity to the rest of the city and beyond. This 3 BHK house in Ganesh Nagar, Ragannaguda offers spacious living with modern amenities in a well-connected neighborhood-ideal for families looking for a comfortable and secure home. Contact us today to arrange a visit and explore this wonderful property",https://www.magicbricks.com/propertyDetails/3-BHK-2200-Sq-ft-Residential-House-FOR-Sale-Ganesh-Nagar-Ragannaguda-in-Hyderabad&id=4d423830343130333937
2344,3 BHK Apartment for Sale in Bandlaguda Jagir Hyderabad,,Bandlaguda Jagir,Hyderabad,IN,₹90 Lac,"₹5,806 per sqft",17.341978073120117,78.36268615722656,3.0,Apartment,Pavan,"Discover this exceptional 3 BHK flat for sale in Bandlaguda Jagir, Hyderabad. Newly constructed and vaastu compliant, this east-facing residence offers a harmonious blend of modern design and traditional principles.Property Specifications Welcome to this spacious 3 BHK flat, boasting a super area of 1550 sqft, located in Bandlaguda Jagir, Hyderabad. Situated on the 2nd floor of a 5-storeyed building, this unfurnished residence offers a blend of comfort and functionality in a modern living space.The flat features three well-sized bedrooms, each equipped with ample space and natural light. Two of the bedrooms come with attached western-style bathrooms, while a third bathroom is common and also features Western fittings. The living area includes two balconiesone attached to a bedroom and another adjacent to the living areaoverlooking an open area, ensuring plenty of fresh air and natural light.The separate living and dining areas provide a distinct space for family gatherings and meals. The kitchen, though not modular, is functional with a piped gas connection for your cooking needs. The flooring throughout the flat is done with vitrified tiles, adding to the clean and contemporary look of the home.Facilities For convenience, the property offers covered parking and a 24-hour water supply from both borewell and corporation sources. The flat also benefits from 100 power backup, ensuring that your daily activities are not disrupted by power outages. Safety and security are top priorities with a security guard on duty, CCTV surveillance installed, and a lift for easy access to the higher floors.Locality The flat is ideally located in the Dhatri Sognare HUDA layout, directly opposite the lane of Vidyaranya International School in Bandlaguda Jagir, near Narsingi. It is conveniently close to several schools, hospitals, malls, and supermarkets, all within 1 km, ensuring easy access to essential services. Banks and ATMs are located 500 meters away, and public transport options, including buses and autos, are readily available. The Raidurg Metro Station is a 20-minute drive away, connecting you to broader Hyderabad efficiently.",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandlaguda-Jagir-in-Hyderabad&id=4d423734313938333539
2345,3 BHK Apartment for Sale in Kondapur Hyderabad,Auro The Regent,Kondapur,Hyderabad,IN,₹2.40 Cr,"₹12,308 per sqft",17.47263961,78.33042142,3.0,Apartment,Realty Genie,"East facing, 1950 sft, 24th floor, 3 bhk, fully gated community with world class amenities like club house, swimming pool, gym, indoor and outdoor games etc, all inclusive price 2 cr 40 lacs, negotiable",https://www.magicbricks.com/propertyDetails/3-BHK-1950-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423832383738363937
2346,"3 BHK Apartment for Sale in P Janardhan Reddy Nagar, Gachibowli, Outer Ring Road Hyderabad",,P Janardhan Reddy Nagar,Hyderabad,IN,₹3.73 Cr,"₹11,785 per sqft",17.44356346130371,78.33977508544922,3.0,Apartment,Murali Krishna  Reddy,"Meenakshi Trident is located in P Janardhan Reddy Nagar. This fully gated community with all the basic amenities, dedicated club house with Gym, swimming pool, reading room, multi purpose hall, children play area, half basket ball court, indoor games, 24X7 security, bore water and municipal water available, 100 percent power back up, CCTV surveillance available, tasteful interiors and furniture available.",https://www.magicbricks.com/propertyDetails/3-BHK-3165-Sq-ft-Multistorey-Apartment-FOR-Sale-P-Janardhan-Reddy-Nagar-in-Hyderabad&id=4d423736343033343731
